blast_file,break_type,locus_tag,subject_start,subject_end,break_position
GCA_963437285_1.blastn.txt,beg,PA2462,1388,1139,1388
GCA_013620125_1.blastn.txt,end,PA2462,1139,1388,1388
GCA_025104815_1.blastn.txt,end,PA2462,1139,1388,1388
GCA_039570865_1.blastn.txt,end,PA2462,1139,1388,1388
GCA_016338985_1.blastn.txt,beg,PA2462,1389,1638,1389
GCA_029605155_1.blastn.txt,beg,PA2462,1389,1638,1389
GCA_031824055_1.blastn.txt,beg,PA2462,1389,1815,1389
GCA_040064175_1.blastn.txt,beg,PA2462,1389,1638,1389
GCA_963433075_1.blastn.txt,beg,PA2462,1389,1638,1389
GCA_963433735_1.blastn.txt,beg,PA2462,1389,1638,1389
GCA_963454075_1.blastn.txt,beg,PA2462,1389,1638,1389
GCA_963429955_1.blastn.txt,end,PA2462,1653,1404,1404
GCA_038594085_1.blastn.txt,beg,PA2462,1710,1368,1710
GCA_034810865_1.blastn.txt,beg,PA2462,1734,1485,1734
GCA_031824655_1.blastn.txt,beg,PA2462,1735,1236,1735
GCA_031824655_1.blastn.txt,beg,PA2462,1736,1985,1736
GCA_031824055_1.blastn.txt,end,PA2462,1389,1815,1815
GCA_013620125_1.blastn.txt,beg,PA2462,1816,2065,1816
GCA_025123755_1.blastn.txt,end,PA2462,2065,1816,1816
GCA_013115485_1.blastn.txt,beg,PA2462,1819,2068,1819
GCA_004372495_1.blastn.txt,end,PA2462,2111,1862,1862
GCA_004372495_1.blastn.txt,end,PA2462,2111,1862,1862
GCA_025123755_1.blastn.txt,end,PA2462,1643,1892,1892
GCA_013620125_1.blastn.txt,end,PA2462,1664,1913,1913
GCA_013115485_1.blastn.txt,end,PA2462,1667,1917,1917
GCA_021681715_1.blastn.txt,beg,PA2462,1918,1669,1918
GCA_963429955_1.blastn.txt,beg,PA2462,1920,1672,1920
GCA_029605155_1.blastn.txt,end,PA2462,1672,1921,1921
GCA_040064175_1.blastn.txt,end,PA2462,1672,1921,1921
GCA_963433735_1.blastn.txt,end,PA2462,1672,1921,1921
GCA_029605155_1.blastn.txt,beg,PA2462,1922,2201,1922
GCA_040064175_1.blastn.txt,beg,PA2462,1922,2201,1922
GCA_015736465_1.blastn.txt,beg,PA2462,2023,2272,2023
GCA_001453615_1.blastn.txt,end,PA2462,1811,2060,2060
GCA_004372495_1.blastn.txt,beg,PA2462,2113,1864,2113
GCA_004372495_1.blastn.txt,beg,PA2462,2113,1864,2113
GCA_015736465_1.blastn.txt,end,PA2462,1900,2149,2149
GCA_963449685_1.blastn.txt,beg,PA2462,2157,2406,2157
GCA_963449685_1.blastn.txt,beg,PA2462,2158,2406,2158
GCA_038594085_1.blastn.txt,end,PA2462,2373,2187,2187
GCA_029605155_1.blastn.txt,end,PA2462,1922,2201,2201
GCA_040064175_1.blastn.txt,end,PA2462,1922,2201,2201
GCA_963450005_1.blastn.txt,beg,PA2462,2202,2451,2202
GCA_029605155_1.blastn.txt,end,PA2462,2529,2202,2202
GCA_040064175_1.blastn.txt,end,PA2462,2529,2202,2202
GCA_963444105_1.blastn.txt,end,PA2462,2451,2202,2202
GCA_015765385_1.blastn.txt,end,PA2462,2450,2203,2203
GCA_963437285_1.blastn.txt,beg,PA2462,2208,2457,2208
GCA_963443145_1.blastn.txt,beg,PA2462,2225,2474,2225
GCA_963433735_1.blastn.txt,end,PA2462,2474,2225,2225
GCA_963452735_1.blastn.txt,end,PA2462,2474,2225,2225
GCA_963452735_1.blastn.txt,end,PA2462,2471,2226,2226
GCA_034810865_1.blastn.txt,beg,PA2462,2258,2497,2258
GCA_004350385_1.blastn.txt,beg,PA2462,2263,2014,2263
GCA_001453615_1.blastn.txt,end,PA2462,2525,2276,2276
GCA_001453615_1.blastn.txt,end,PA2462,2525,2276,2276
GCA_021681715_1.blastn.txt,beg,PA2462,2346,2595,2346
GCA_004350385_1.blastn.txt,end,PA2462,2680,2431,2431
GCA_031824655_1.blastn.txt,end,PA2462,2195,2444,2444
GCA_031824655_1.blastn.txt,end,PA2462,2694,2445,2445
GCA_031824655_1.blastn.txt,beg,PA2462,2446,2694,2446
GCA_001449725_1.blastn.txt,end,PA2462,2214,2462,2462
GCA_034810865_1.blastn.txt,end,PA2462,2258,2497,2497
GCA_963429955_1.blastn.txt,beg,PA2462,2511,2759,2511
GCA_001453615_1.blastn.txt,beg,PA2462,2514,2265,2514
GCA_029605155_1.blastn.txt,beg,PA2462,2529,2202,2529
GCA_040064175_1.blastn.txt,beg,PA2462,2529,2202,2529
GCA_034810865_1.blastn.txt,beg,PA2462,2530,2979,2530
GCA_013620125_1.blastn.txt,beg,PA2462,2539,2788,2539
GCA_025123755_1.blastn.txt,end,PA2462,2924,2560,2560
GCA_025123755_1.blastn.txt,beg,PA2462,2636,2387,2636
GCA_038594085_1.blastn.txt,beg,PA2462,2636,2387,2636
GCA_029605155_1.blastn.txt,beg,PA2462,2666,2915,2666
GCA_040064175_1.blastn.txt,beg,PA2462,2666,2915,2666
GCA_025123755_1.blastn.txt,beg,PA2462,2899,3137,2899
GCA_025123755_1.blastn.txt,beg,PA2462,2924,2560,2924
GCA_038594085_1.blastn.txt,end,PA2462,3184,2935,2935
GCA_038594085_1.blastn.txt,beg,PA2462,2955,2706,2955
GCA_034810865_1.blastn.txt,end,PA2462,2530,2979,2979
GCA_963452735_1.blastn.txt,beg,PA2462,2980,2731,2980
GCA_031824655_1.blastn.txt,end,PA2462,2731,2980,2980
GCA_963437285_1.blastn.txt,end,PA2462,2745,2993,2993
GCA_963449685_1.blastn.txt,end,PA2462,2810,3059,3059
GCA_963444105_1.blastn.txt,beg,PA2462,3060,2811,3060
GCA_031824055_1.blastn.txt,end,PA2462,2811,3060,3060
GCA_963443145_1.blastn.txt,end,PA2462,2811,3060,3060
GCA_963450005_1.blastn.txt,end,PA2462,2811,3060,3060
GCA_963451295_1.blastn.txt,end,PA2462,2811,3060,3060
GCA_015765385_1.blastn.txt,end,PA2462,2914,3061,3061
GCA_025123755_1.blastn.txt,end,PA2462,2899,3137,3137
GCA_013620125_1.blastn.txt,end,PA2462,2909,3158,3158
GCA_013115485_1.blastn.txt,end,PA2462,2914,3162,3162
GCA_963433735_1.blastn.txt,beg,PA2462,3165,2917,3165
GCA_029605155_1.blastn.txt,end,PA2462,2917,3165,3165
GCA_040064175_1.blastn.txt,end,PA2462,2917,3165,3165
GCA_963429955_1.blastn.txt,end,PA2462,2917,3166,3166
GCA_021681715_1.blastn.txt,end,PA2462,2927,3176,3176
GCA_031824055_1.blastn.txt,beg,PA2462,3213,3462,3213
GCA_031824055_1.blastn.txt,end,PA2462,3462,3214,3214
GCA_038594085_1.blastn.txt,end,PA2462,3618,3432,3432
GCA_029605155_1.blastn.txt,beg,PA2462,3447,3774,3447
GCA_040064175_1.blastn.txt,beg,PA2462,3447,3774,3447
GCA_963444105_1.blastn.txt,beg,PA2462,3447,3696,3447
GCA_963450005_1.blastn.txt,beg,PA2462,3447,3696,3447
GCA_963437285_1.blastn.txt,beg,PA2462,3454,3702,3454
GCA_963433735_1.blastn.txt,beg,PA2462,3470,3719,3470
GCA_963443145_1.blastn.txt,end,PA2462,3719,3470,3470
GCA_001449725_1.blastn.txt,beg,PA2462,3532,3781,3532
GCA_021681715_1.blastn.txt,beg,PA2462,3591,3840,3591
GCA_963451295_1.blastn.txt,beg,PA2462,3689,3938,3689
GCA_963451295_1.blastn.txt,beg,PA2462,3691,3938,3691
GCA_963429955_1.blastn.txt,beg,PA2462,3755,4004,3755
GCA_029605155_1.blastn.txt,end,PA2462,3447,3774,3774
GCA_040064175_1.blastn.txt,end,PA2462,3447,3774,3774
GCA_034810865_1.blastn.txt,beg,PA2462,3775,4024,3775
GCA_013115485_1.blastn.txt,beg,PA2462,3783,4032,3783
GCA_013620125_1.blastn.txt,beg,PA2462,3784,4033,3784
GCA_025123755_1.blastn.txt,end,PA2462,4054,3805,3805
GCA_036315885_1.blastn.txt,beg,PA2462,3832,4080,3832
GCA_013620125_1.blastn.txt,end,PA2462,3632,3881,3881
GCA_029605155_1.blastn.txt,beg,PA2462,3911,4160,3911
GCA_040064175_1.blastn.txt,end,PA2462,4160,3911,3911
GCA_036664635_1.blastn.txt,end,PA2462,7995,7746,7746
GCA_031824655_1.blastn.txt,beg,PA2462,7791,7542,7791
GCA_040064175_1.blastn.txt,beg,PA2462,7791,7542,7791
GCA_963452735_1.blastn.txt,beg,PA2462,7791,7542,7791
GCA_029605155_1.blastn.txt,end,PA2462,7542,7791,7791
GCA_036315885_1.blastn.txt,end,PA2462,7542,7791,7791
GCA_963433075_1.blastn.txt,end,PA2462,7542,7791,7791
GCA_013620125_1.blastn.txt,beg,PA2462,7792,8041,7792
GCA_019781145_1.blastn.txt,beg,PA2462,7792,8041,7792
GCA_029605155_1.blastn.txt,beg,PA2462,7792,8041,7792
GCA_031824655_1.blastn.txt,beg,PA2462,7792,8192,7792
GCA_035727575_1.blastn.txt,beg,PA2462,7792,8041,7792
GCA_036315885_1.blastn.txt,beg,PA2462,7792,8041,7792
GCA_039570865_1.blastn.txt,beg,PA2462,7792,8041,7792
GCA_963433075_1.blastn.txt,beg,PA2462,7792,8041,7792
GCA_963452735_1.blastn.txt,beg,PA2462,7792,8041,7792
GCA_003935835_1.blastn.txt,end,PA2462,8041,7792,7792
GCA_013115485_1.blastn.txt,end,PA2462,8041,7792,7792
GCA_018423545_1.blastn.txt,end,PA2462,8041,7792,7792
GCA_025123755_1.blastn.txt,end,PA2462,8041,7792,7792
GCA_025235705_1.blastn.txt,end,PA2462,8041,7792,7792
GCA_038594085_1.blastn.txt,end,PA2462,8041,7792,7792
GCA_040064175_1.blastn.txt,end,PA2462,8041,7792,7792
GCA_963454075_1.blastn.txt,end,PA2462,7544,7793,7793
GCA_963444105_1.blastn.txt,end,PA2462,7550,7797,7797
GCA_963450005_1.blastn.txt,end,PA2462,7550,7797,7797
GCA_963451295_1.blastn.txt,end,PA2462,7550,7797,7797
GCA_963443145_1.blastn.txt,beg,PA2462,7798,7550,7798
GCA_963433735_1.blastn.txt,end,PA2462,7550,7798,7798
GCA_019166725_1.blastn.txt,beg,PA2462,7800,8049,7800
GCA_019167725_1.blastn.txt,beg,PA2462,7800,8049,7800
GCA_023933665_1.blastn.txt,beg,PA2462,7800,8049,7800
GCA_963450005_1.blastn.txt,beg,PA2462,7800,8049,7800
GCA_963444105_1.blastn.txt,end,PA2462,8049,7800,7800
GCA_038594085_1.blastn.txt,beg,PA2462,7812,7563,7812
GCA_031824055_1.blastn.txt,beg,PA2462,7827,7578,7827
GCA_022341105_1.blastn.txt,beg,PA2462,7828,8077,7828
GCA_000950725_1.blastn.txt,end,PA2462,8077,7828,7828
GCA_015736465_1.blastn.txt,end,PA2462,8077,7828,7828
GCA_025104815_1.blastn.txt,end,PA2462,8077,7828,7828
GCA_031824055_1.blastn.txt,end,PA2462,8077,7828,7828
GCA_037001005_1.blastn.txt,beg,PA2462,7846,7597,7846
GCA_001449725_1.blastn.txt,beg,PA2462,7850,8099,7850
GCA_023933665_1.blastn.txt,beg,PA2462,7854,7605,7854
GCA_963449685_1.blastn.txt,end,PA2462,7605,7854,7854
GCA_963449685_1.blastn.txt,end,PA2462,8104,7855,7855
GCA_023909265_1.blastn.txt,end,PA2462,7613,7862,7862
GCA_036664635_1.blastn.txt,end,PA2462,7615,7864,7864
GCA_003935835_1.blastn.txt,beg,PA2462,7868,7619,7868
GCA_020406475_1.blastn.txt,beg,PA2462,7868,7619,7868
GCA_025123755_1.blastn.txt,beg,PA2462,7868,7619,7868
GCA_025235705_1.blastn.txt,beg,PA2462,7868,7619,7868
GCA_031847695_1.blastn.txt,beg,PA2462,7868,7619,7868
GCA_036236935_1.blastn.txt,beg,PA2462,7868,7619,7868
GCA_019167725_1.blastn.txt,beg,PA2462,7876,7627,7876
GCA_019166725_1.blastn.txt,end,PA2462,7627,7876,7876
GCA_015765385_1.blastn.txt,end,PA2462,8127,7878,7878
GCA_031849395_1.blastn.txt,beg,PA2462,7886,7637,7886
GCA_013620125_1.blastn.txt,end,PA2462,7640,7889,7889
GCA_013115485_1.blastn.txt,end,PA2462,7641,7890,7890
GCA_030540985_1.blastn.txt,beg,PA2462,7902,8151,7902
GCA_039570865_1.blastn.txt,beg,PA2462,7902,7653,7902
GCA_020406475_1.blastn.txt,end,PA2462,8151,7902,7902
GCA_025104815_1.blastn.txt,beg,PA2462,7904,7655,7904
GCA_000950725_1.blastn.txt,end,PA2462,7659,7908,7908
GCA_963437285_1.blastn.txt,end,PA2462,7695,7912,7912
GCA_963437285_1.blastn.txt,end,PA2462,7664,7913,7913
GCA_018423545_1.blastn.txt,end,PA2462,7669,7918,7918
GCA_019781145_1.blastn.txt,end,PA2462,7669,7918,7918
GCA_035727575_1.blastn.txt,end,PA2462,7669,7918,7918
GCA_022341105_1.blastn.txt,beg,PA2462,7954,7705,7954
GCA_015736465_1.blastn.txt,end,PA2462,7705,7954,7954
GCA_963429955_1.blastn.txt,end,PA2462,7722,7971,7971
GCA_030540985_1.blastn.txt,end,PA2462,7729,7978,7978
GCA_004350385_1.blastn.txt,end,PA2462,7746,7995,7995
GCA_015765385_1.blastn.txt,beg,PA2462,8004,7755,8004
GCA_004372495_1.blastn.txt,beg,PA2462,8005,7756,8005
GCA_036599025_1.blastn.txt,end,PA2462,7763,8012,8012
GCA_016338985_1.blastn.txt,end,PA2462,7775,8024,8024
GCA_963433775_1.blastn.txt,beg,PA2462,8069,7820,8069
GCA_963428675_1.blastn.txt,end,PA2462,7820,8069,8069
GCA_963433735_1.blastn.txt,beg,PA2462,8071,8318,8071
GCA_001449725_1.blastn.txt,end,PA2462,7839,8088,8088
GCA_021680435_1.blastn.txt,end,PA2462,7869,8118,8118
GCA_021680435_1.blastn.txt,end,PA2462,7869,8118,8118
GCA_026913035_1.blastn.txt,end,PA2462,7898,8147,8147
GCA_036599025_1.blastn.txt,beg,PA2462,8166,8415,8166
GCA_031824655_1.blastn.txt,end,PA2462,7792,8192,8192
GCA_034810865_1.blastn.txt,end,PA2462,7987,8236,8236
GCA_021681715_1.blastn.txt,end,PA2462,8142,8391,8391
GCA_003974905_1.blastn.txt,end,PA2462,8695,8446,8446
GCA_021680435_1.blastn.txt,beg,PA2462,8509,8758,8509
GCA_036236935_1.blastn.txt,beg,PA2462,8509,8758,8509
GCA_002189115_1.blastn.txt,end,PA2462,8758,8509,8509
GCA_034810865_1.blastn.txt,end,PA2462,8275,8524,8524
GCA_020406475_1.blastn.txt,beg,PA2462,8620,8842,8620
GCA_031849395_1.blastn.txt,beg,PA2462,8643,8892,8643
GCA_963449685_1.blastn.txt,beg,PA2462,8647,8398,8647
GCA_963449685_1.blastn.txt,beg,PA2462,8649,8898,8649
GCA_020406475_1.blastn.txt,beg,PA2462,8696,8447,8696
GCA_031824655_1.blastn.txt,end,PA2462,9084,8697,8697
GCA_031824655_1.blastn.txt,end,PA2462,9083,8698,8698
GCA_023933665_1.blastn.txt,end,PA2462,9023,8739,8739
GCA_003974905_1.blastn.txt,beg,PA2462,8743,8494,8743
GCA_003974905_1.blastn.txt,end,PA2462,8494,8743,8743
GCA_036599025_1.blastn.txt,beg,PA2462,8766,9015,8766
GCA_013620125_1.blastn.txt,beg,PA2462,8773,9086,8773
GCA_028937265_3.blastn.txt,beg,PA2462,8796,9045,8796
GCA_020406475_1.blastn.txt,end,PA2462,8620,8842,8842
GCA_963433735_1.blastn.txt,end,PA2462,8594,8843,8843
GCA_036599025_1.blastn.txt,end,PA2462,8627,8876,8876
GCA_036599025_1.blastn.txt,end,PA2462,8627,8876,8876
GCA_963428675_1.blastn.txt,beg,PA2462,8889,9138,8889
GCA_963433775_1.blastn.txt,end,PA2462,9138,8889,8889
GCA_963433075_1.blastn.txt,end,PA2462,9153,8905,8905
GCA_023933665_1.blastn.txt,beg,PA2462,9023,8739,9023
GCA_029423715_3.blastn.txt,end,PA2462,8775,9023,9023
GCA_016009715_1.blastn.txt,beg,PA2462,9043,9292,9043
GCA_021681715_1.blastn.txt,end,PA2462,8816,9065,9065
GCA_031847695_1.blastn.txt,beg,PA2462,9067,8818,9067
GCA_028937265_3.blastn.txt,beg,PA2462,9076,9325,9076
GCA_031824655_1.blastn.txt,beg,PA2462,9083,8698,9083
GCA_031824655_1.blastn.txt,beg,PA2462,9084,8697,9084
GCA_031824655_1.blastn.txt,end,PA2462,9334,9085,9085
GCA_013620125_1.blastn.txt,end,PA2462,8773,9086,9086
GCA_016009715_1.blastn.txt,end,PA2462,8920,9169,9169
GCA_003974905_1.blastn.txt,end,PA2462,8972,9221,9221
GCA_034810865_1.blastn.txt,beg,PA2462,9251,9002,9251
GCA_029423715_3.blastn.txt,beg,PA2462,9304,9553,9304
GCA_963451295_1.blastn.txt,end,PA2462,9568,9319,9319
GCA_963452735_1.blastn.txt,end,PA2462,9568,9319,9319
GCA_963449685_1.blastn.txt,end,PA2462,9124,9373,9373
GCA_963449685_1.blastn.txt,end,PA2462,9624,9375,9375
GCA_963433075_1.blastn.txt,beg,PA2462,9435,9186,9435
GCA_034810865_1.blastn.txt,beg,PA2462,9457,9706,9457
GCA_016009715_1.blastn.txt,end,PA2462,9738,9489,9489
GCA_016009715_1.blastn.txt,end,PA2462,9738,9489,9489
GCA_021680435_1.blastn.txt,end,PA2462,9271,9520,9520
GCA_037001005_1.blastn.txt,end,PA2462,9807,9539,9539
GCA_020406475_1.blastn.txt,end,PA2462,9829,9602,9602
GCA_016009715_1.blastn.txt,end,PA2462,9366,9615,9615
GCA_020406475_1.blastn.txt,beg,PA2462,9753,10002,9753
GCA_037001005_1.blastn.txt,beg,PA2462,9807,9539,9807
GCA_020406475_1.blastn.txt,beg,PA2462,9829,9580,9829
GCA_020406475_1.blastn.txt,beg,PA2462,9829,9602,9829
GCA_963451295_1.blastn.txt,beg,PA2462,9938,9689,9938
GCA_963449685_1.blastn.txt,beg,PA2462,9962,9713,9962
GCA_021680435_1.blastn.txt,beg,PA2462,10015,10264,10015
GCA_963452735_1.blastn.txt,end,PA2462,10313,10064,10064
GCA_037001005_1.blastn.txt,beg,PA2462,10136,10363,10136
GCA_016009715_1.blastn.txt,beg,PA2462,10204,10453,10204
GCA_963433775_1.blastn.txt,beg,PA2462,10241,9992,10241
GCA_963428675_1.blastn.txt,end,PA2462,9992,10241,10241
GCA_963450005_1.blastn.txt,end,PA2462,9992,10241,10241
GCA_028937265_3.blastn.txt,end,PA2462,10024,10272,10272
GCA_028937265_3.blastn.txt,end,PA2462,10024,10273,10273
GCA_028937265_3.blastn.txt,beg,PA2462,10296,10730,10296
GCA_002189115_1.blastn.txt,beg,PA2462,10307,10058,10307
GCA_963449685_1.blastn.txt,beg,PA2462,10309,10558,10309
GCA_036236935_1.blastn.txt,beg,PA2462,10319,10643,10319
GCA_036236935_1.blastn.txt,beg,PA2462,10319,10659,10319
GCA_018423545_1.blastn.txt,end,PA2462,10588,10326,10326
GCA_020406475_1.blastn.txt,beg,PA2462,10363,10612,10363
GCA_037001005_1.blastn.txt,end,PA2462,10136,10363,10363
GCA_039570865_1.blastn.txt,beg,PA2462,10470,10719,10470
GCA_039570865_1.blastn.txt,end,PA2462,10719,10470,10470
GCA_031824655_1.blastn.txt,beg,PA2462,10535,10286,10535
GCA_036664635_1.blastn.txt,beg,PA2462,10535,10286,10535
GCA_031824655_1.blastn.txt,beg,PA2462,10536,10865,10536
GCA_040064175_1.blastn.txt,beg,PA2462,10565,10316,10565
GCA_029605155_1.blastn.txt,end,PA2462,10316,10565,10565
GCA_029605155_1.blastn.txt,beg,PA2462,10566,10883,10566
GCA_040064175_1.blastn.txt,end,PA2462,10883,10566,10566
GCA_029605155_1.blastn.txt,beg,PA2462,10567,10884,10567
GCA_036236935_1.blastn.txt,end,PA2462,10816,10567,10567
GCA_040064175_1.blastn.txt,end,PA2462,10884,10567,10567
GCA_039570865_1.blastn.txt,end,PA2462,10331,10580,10580
GCA_018423545_1.blastn.txt,beg,PA2462,10588,10326,10588
GCA_036236935_1.blastn.txt,end,PA2462,10319,10643,10643
GCA_036236935_1.blastn.txt,end,PA2462,10319,10659,10659
GCA_002189115_1.blastn.txt,beg,PA2462,10687,10438,10687
GCA_004350385_1.blastn.txt,end,PA2462,10946,10697,10697
GCA_031847695_1.blastn.txt,end,PA2462,10946,10697,10697
GCA_028937265_3.blastn.txt,end,PA2462,10296,10730,10730
GCA_021681715_1.blastn.txt,beg,PA2462,10749,10998,10749
GCA_028937265_3.blastn.txt,end,PA2462,11002,10753,10753
GCA_037001005_1.blastn.txt,end,PA2462,11014,10765,10765
GCA_031849395_1.blastn.txt,beg,PA2462,10788,11037,10788
GCA_031824655_1.blastn.txt,end,PA2462,10536,10865,10865
GCA_031824655_1.blastn.txt,beg,PA2462,10867,11116,10867
GCA_003974685_1.blastn.txt,end,PA2462,11117,10868,10868
GCA_963452735_1.blastn.txt,beg,PA2462,10882,10633,10882
GCA_040064175_1.blastn.txt,beg,PA2462,10883,10566,10883
GCA_029605155_1.blastn.txt,end,PA2462,10566,10883,10883
GCA_040064175_1.blastn.txt,beg,PA2462,10884,10567,10884
GCA_029605155_1.blastn.txt,end,PA2462,10567,10884,10884
GCA_029605155_1.blastn.txt,beg,PA2462,10885,11132,10885
GCA_002189115_1.blastn.txt,beg,PA2462,10889,11383,10889
GCA_031488955_2.blastn.txt,end,PA2462,10675,10924,10924
GCA_001453615_1.blastn.txt,end,PA2462,11206,10957,10957
GCA_022341105_1.blastn.txt,beg,PA2462,11015,11261,11015
GCA_022341105_1.blastn.txt,end,PA2462,11491,11015,11015
GCA_000950725_1.blastn.txt,beg,PA2462,11052,11301,11052
GCA_020406475_1.blastn.txt,beg,PA2462,11120,11381,11120
GCA_029605155_1.blastn.txt,end,PA2462,10885,11132,11132
GCA_035727575_1.blastn.txt,end,PA2462,10883,11132,11132
GCA_029605155_1.blastn.txt,end,PA2462,11363,11133,11133
GCA_022341105_1.blastn.txt,end,PA2462,10892,11141,11141
GCA_034810865_1.blastn.txt,beg,PA2462,11158,11415,11158
GCA_015736465_1.blastn.txt,end,PA2462,11513,11310,11310
GCA_015736465_1.blastn.txt,end,PA2462,11516,11310,11310
GCA_020406475_1.blastn.txt,end,PA2462,11587,11338,11338
GCA_025123755_1.blastn.txt,beg,PA2462,11360,11511,11360
GCA_025123755_1.blastn.txt,beg,PA2462,11360,11513,11360
GCA_029605155_1.blastn.txt,beg,PA2462,11363,11133,11363
GCA_020406475_1.blastn.txt,end,PA2462,11120,11381,11381
GCA_002189115_1.blastn.txt,end,PA2462,10889,11383,11383
GCA_015765385_1.blastn.txt,beg,PA2462,11387,11513,11387
GCA_036664635_1.blastn.txt,beg,PA2462,11387,11513,11387
GCA_036664635_1.blastn.txt,beg,PA2462,11387,11525,11387
GCA_019781145_1.blastn.txt,end,PA2462,11513,11387,11387
GCA_035727575_1.blastn.txt,end,PA2462,11513,11387,11387
GCA_002189115_1.blastn.txt,end,PA2462,11513,11391,11391
GCA_036599025_1.blastn.txt,beg,PA2462,11403,11513,11403
GCA_036599025_1.blastn.txt,beg,PA2462,11403,11525,11403
GCA_021681715_1.blastn.txt,end,PA2462,11525,11410,11410
GCA_963433075_1.blastn.txt,end,PA2462,11513,11410,11410
GCA_963433735_1.blastn.txt,end,PA2462,11513,11410,11410
GCA_034810865_1.blastn.txt,end,PA2462,11158,11415,11415
GCA_013620125_1.blastn.txt,beg,PA2462,11421,11513,11421
GCA_013620125_1.blastn.txt,beg,PA2462,11421,11513,11421
GCA_025235705_1.blastn.txt,beg,PA2462,11435,11511,11435
GCA_025235705_1.blastn.txt,beg,PA2462,11435,11513,11435
GCA_036236935_1.blastn.txt,end,PA2462,11511,11435,11435
GCA_036236935_1.blastn.txt,end,PA2462,11513,11435,11435
GCA_003935835_1.blastn.txt,beg,PA2462,11437,11513,11437
GCA_019166725_1.blastn.txt,beg,PA2462,11437,11513,11437
GCA_019167725_1.blastn.txt,beg,PA2462,11437,11513,11437
GCA_030540985_1.blastn.txt,beg,PA2462,11437,11513,11437
GCA_031849395_1.blastn.txt,beg,PA2462,11437,11686,11437
GCA_013115485_1.blastn.txt,end,PA2462,11513,11437,11437
GCA_026913035_1.blastn.txt,end,PA2462,11513,11437,11437
GCA_031847695_1.blastn.txt,end,PA2462,11513,11437,11437
GCA_034810865_1.blastn.txt,beg,PA2462,11438,11513,11438
GCA_034810865_1.blastn.txt,end,PA2462,11513,11438,11438
GCA_963451295_1.blastn.txt,end,PA2462,11513,11438,11438
GCA_025104815_1.blastn.txt,end,PA2462,11525,11440,11440
GCA_023909265_1.blastn.txt,end,PA2462,11511,11441,11441
GCA_023909265_1.blastn.txt,end,PA2462,11513,11441,11441
GCA_016338985_1.blastn.txt,end,PA2462,11513,11458,11458
GCA_023933665_1.blastn.txt,beg,PA2462,11459,11513,11459
GCA_023933665_1.blastn.txt,end,PA2462,11708,11459,11459
GCA_037001005_1.blastn.txt,end,PA2462,11513,11459,11459
GCA_037001005_1.blastn.txt,end,PA2462,11525,11459,11459
GCA_963429955_1.blastn.txt,end,PA2462,11513,11460,11460
GCA_963429955_1.blastn.txt,beg,PA2462,11461,11525,11461
GCA_021680435_1.blastn.txt,end,PA2462,11710,11461,11461
GCA_022341105_1.blastn.txt,beg,PA2462,11491,11015,11491
GCA_038594085_1.blastn.txt,beg,PA2462,11493,11742,11493
GCA_004350385_1.blastn.txt,beg,PA2462,11502,11283,11502
GCA_019781145_1.blastn.txt,end,PA2462,11264,11513,11513
GCA_016337725_1.blastn.txt,beg,PA2462,11514,11763,11514
GCA_029605155_1.blastn.txt,beg,PA2462,11514,11763,11514
GCA_031824055_1.blastn.txt,beg,PA2462,11514,11763,11514
GCA_040064175_1.blastn.txt,beg,PA2462,11514,11763,11514
GCA_963443145_1.blastn.txt,beg,PA2462,11514,11763,11514
GCA_963449685_1.blastn.txt,beg,PA2462,11514,11763,11514
GCA_963437285_1.blastn.txt,end,PA2462,11763,11514,11514
GCA_038594085_1.blastn.txt,beg,PA2462,14640,14878,14640
GCA_038594085_1.blastn.txt,beg,PA2462,14640,14878,14640
GCA_040064175_1.blastn.txt,beg,PA2462,14650,14899,14650
GCA_040064175_1.blastn.txt,end,PA2462,14899,14651,14651
GCA_036599025_1.blastn.txt,beg,PA2462,14664,14913,14664
GCA_036599025_1.blastn.txt,end,PA2462,14913,14664,14664
GCA_031824055_1.blastn.txt,beg,PA2462,14671,14919,14671
GCA_001449725_1.blastn.txt,beg,PA2462,14683,14954,14683
GCA_963451295_1.blastn.txt,end,PA2462,14442,14690,14690
GCA_001449725_1.blastn.txt,beg,PA2462,14716,14965,14716
GCA_001449725_1.blastn.txt,end,PA2462,14954,14716,14716
GCA_029605155_1.blastn.txt,beg,PA2462,14775,15024,14775
GCA_019166725_1.blastn.txt,end,PA2462,15025,14776,14776
GCA_029605155_1.blastn.txt,end,PA2462,15024,14776,14776
GCA_963451295_1.blastn.txt,beg,PA2462,14797,15026,14797
GCA_963451295_1.blastn.txt,end,PA2462,15046,14798,14798
GCA_015765385_1.blastn.txt,end,PA2462,14560,14809,14809
GCA_019166725_1.blastn.txt,end,PA2462,14603,14852,14852
GCA_015765385_1.blastn.txt,beg,PA2462,14858,15107,14858
GCA_001449725_1.blastn.txt,end,PA2462,14672,14921,14921
GCA_001449725_1.blastn.txt,end,PA2462,14672,14921,14921
GCA_001449725_1.blastn.txt,end,PA2462,14683,14954,14954
GCA_019167725_1.blastn.txt,end,PA2462,14705,14954,14954
GCA_019167725_1.blastn.txt,end,PA2462,14705,14954,14954
GCA_963443145_1.blastn.txt,end,PA2462,14720,14968,14968
GCA_963443145_1.blastn.txt,end,PA2462,14720,14969,14969
GCA_963433735_1.blastn.txt,beg,PA2462,15897,15669,15897
